Title: *include sf.spice
Date: Wed Oct 11 20:10:01  2023
Plotname: Transient Analysis
Flags: real
No. Variables: 2
No. Points: 1129
Variables:
	0	time	time
	1	v(vout)	voltage
Values:
	1.799884922728338e+00

 1033	9.114999999999999e-07
	1.799884941762670e+00

 1034	9.124999999999998e-07
	1.799884947109471e+00

 1035	9.134999999999998e-07
	1.799884949317346e+00

 1036	9.144999999999998e-07
	1.799884950794340e+00

 1037	9.154999999999997e-07
	1.799884952088991e+00

 1038	9.164999999999997e-07
	1.799884953327870e+00

 1039	9.174999999999997e-07
	1.799884954539004e+00

 1040	9.184999999999997e-07
	1.799884955730203e+00

 1041	9.194999999999996e-07
	1.799884956902392e+00

 1042	9.204999999999996e-07
	1.799884958057184e+00

 1043	9.214999999999996e-07
	1.799884959194076e+00

 1044	9.224999999999995e-07
	1.799884960314345e+00

 1045	9.234999999999995e-07
	1.799884961417401e+00

 1046	9.244999999999995e-07
	1.799884962504496e+00

 1047	9.254999999999994e-07
	1.799884963575019e+00

 1048	9.264999999999994e-07
	1.799884964630205e+00

 1049	9.274999999999994e-07
	1.799884965669434e+00

 1050	9.284999999999993e-07
	1.799884966693928e+00

 1051	9.294999999999993e-07
	1.799884967703053e+00

 1052	9.304999999999993e-07
	1.799884968698018e+00

 1053	9.314999999999993e-07
	1.799884969678178e+00

 1054	9.324999999999992e-07
	1.799884970644731e+00

 1055	9.334999999999992e-07
	1.799884971597020e+00

 1056	9.344999999999992e-07
	1.799884972536232e+00

 1057	9.354999999999991e-07
	1.799884973461699e+00

 1058	9.364999999999991e-07
	1.799884974374598e+00

 1059	9.374999999999991e-07
	1.799884975274250e+00

 1060	9.384999999999990e-07
	1.799884976161820e+00

 1061	9.394999999999990e-07
	1.799884977036623e+00

 1062	9.404999999999990e-07
	1.799884977899812e+00

 1063	9.414999999999989e-07
	1.799884978750690e+00

 1064	9.424999999999989e-07
	1.799884979590403e+00

 1065	9.434999999999989e-07
	1.799884980418246e+00

 1066	9.444999999999989e-07
	1.799884981235354e+00

 1067	9.454999999999988e-07
	1.799884982041014e+00

 1068	9.464999999999988e-07
	1.799884982836353e+00

 1069	9.474999999999988e-07
	1.799884983620647e+00

 1070	9.484999999999987e-07
	1.799884984395018e+00

 1071	9.494999999999987e-07
	1.799884985158733e+00

 1072	9.504999999999987e-07
	1.799884985912903e+00

 1073	9.514999999999986e-07
	1.799884986656789e+00

 1074	9.520000000000001e-07
	1.799884987025446e+00

 1075	9.521000000000001e-07
	1.798107403564007e+00

 1076	9.523000000000001e-07
	1.795315973374169e+00

 1077	9.527000000000001e-07
	1.793526254611272e+00

 1078	9.535000000000001e-07
	1.791064965388232e+00

 1079	9.540000000000001e-07
	1.789529313830333e+00

 1080	9.540736990039015e-07
	1.789518671766564e+00

 1081	9.542210970117044e-07
	1.789497297253445e+00

 1082	9.545158930273099e-07
	1.789454548522513e+00

 1083	9.551054850585209e-07
	1.789369052825374e+00

 1084	9.561054850585210e-07
	1.789224049509316e+00

 1085	9.571054850585211e-07
	1.789079052582282e+00

 1086	9.581054850585212e-07
	1.788934061884434e+00

 1087	9.591054850585212e-07
	1.788789077566596e+00

 1088	9.601054850585213e-07
	1.788644099469013e+00

 1089	9.611054850585214e-07
	1.788499127742542e+00

 1090	9.621054850585215e-07
	1.788354162227515e+00

 1091	9.631054850585215e-07
	1.788209203074816e+00

 1092	9.641054850585216e-07
	1.788064250124859e+00

 1093	9.651054850585217e-07
	1.787919303528559e+00

 1094	9.661054850585218e-07
	1.787774363126410e+00

 1095	9.671054850585218e-07
	1.787629429069355e+00

 1096	9.681054850585219e-07
	1.787484501197968e+00

 1097	9.691054850585220e-07
	1.787339579663217e+00

 1098	9.701054850585221e-07
	1.787194664305759e+00

 1099	9.711054850585221e-07
	1.787049755276582e+00

 1100	9.721054850585222e-07
	1.786904852416422e+00

 1101	9.731054850585223e-07
	1.786759955876294e+00

 1102	9.741054850585224e-07
	1.786615065497007e+00

 1103	9.751054850585224e-07
	1.786470181429600e+00

 1104	9.761054850585225e-07
	1.786325303514959e+00

 1105	9.771054850585226e-07
	1.786180431904141e+00

 1106	9.781054850585227e-07
	1.786035566438110e+00

 1107	9.791054850585227e-07
	1.785890707267943e+00

 1108	9.801054850585228e-07
	1.785745854234677e+00

 1109	9.811054850585229e-07
	1.785601007489408e+00

 1110	9.821054850585230e-07
	1.785456166873245e+00

 1111	9.831054850585230e-07
	1.785311332537304e+00

 1112	9.841054850585231e-07
	1.785166504322766e+00

 1113	9.851054850585232e-07
	1.785021682380763e+00

 1114	9.861054850585233e-07
	1.784876866552547e+00

 1115	9.871054850585233e-07
	1.784732056989266e+00

 1116	9.881054850585234e-07
	1.784587253532244e+00

 1117	9.891054850585235e-07
	1.784442456332644e+00

 1118	9.901054850585236e-07
	1.784297665231857e+00

 1119	9.911054850585236e-07
	1.784152880381063e+00

 1120	9.921054850585237e-07
	1.784008101621722e+00

 1121	9.931054850585238e-07
	1.783863329105026e+00

 1122	9.941054850585239e-07
	1.783718562672500e+00

 1123	9.951054850585239e-07
	1.783573802475352e+00

 1124	9.961054850585240e-07
	1.783429048355175e+00

 1125	9.971054850585241e-07
	1.783284300463187e+00

 1126	9.981054850585242e-07
	1.783139558641048e+00

 1127	9.991054850585242e-07
	1.782994823039987e+00

 1128	1.000000000000000e-06
	1.782865360011932e+00

